user_id,signup_date,first_asset_class,acquisition_channel
13107010,2025-05-30 00:00:00,,Paid Ads
13113468,2025-06-01 00:00:00,,Organic
12842481,2025-03-25 00:00:00,crypto,Paid Ads
12652025,2025-01-06 00:00:00,,Organic
13661647,2025-12-28 00:00:00,,Organic
13595209,2025-11-26 00:00:00,,Paid Ads
13601467,2025-11-29 00:00:00,,Referral
13279886,2025-07-24 00:00:00,crypto,Organic
13394422,2025-09-21 00:00:00,gold,Referral
12716930,2025-02-04 00:00:00,,Paid Ads
12952107,2025-04-21 00:00:00,gold,Paid Ads
13048089,2025-05-14 00:00:00,,Paid Ads
13511986,2025-10-26 00:00:00,,Paid Ads
13011199,2025-05-05 00:00:00,crypto,Referral
13591988,2025-11-24 00:00:00,,Paid Ads
13613498,2025-12-04 00:00:00,crypto,Paid Ads
13481290,2025-10-17 00:00:00,,Organic
12763270,2025-02-21 00:00:00,gss,Organic
13481587,2025-10-17 00:00:00,,Organic
13434449,2025-10-06 00:00:00,,Paid Ads
12802993,2025-03-07 00:00:00,,Paid Ads
13076450,2025-05-22 00:00:00,,Organic
13028296,2025-05-10 00:00:00,,Paid Ads
13498420,2025-10-21 00:00:00,,Paid Ads
13210669,2025-07-02 00:00:00,,Direct Content
13062005,2025-05-18 00:00:00,,Paid Ads
13054813,2025-05-16 00:00:00,,Organic
12807280,2025-03-09 00:00:00,,Organic
13283153,2025-07-25 00:00:00,gss,Organic
12714420,2025-02-03 00:00:00,gss,Paid Ads
13113336,2025-06-01 00:00:00,,Paid Ads
13114832,2025-06-01 00:00:00,,Paid Ads
13543836,2025-11-05 00:00:00,,Paid Ads
13618263,2025-12-07 00:00:00,,Organic
13181602,2025-06-21 00:00:00,crypto,Organic
13212139,2025-07-02 00:00:00,,Organic
13228533,2025-07-09 00:00:00,,Organic
12759646,2025-02-20 00:00:00,,Organic
12685813,2025-01-23 00:00:00,,Paid Ads
13377628,2025-09-12 00:00:00,crypto,Organic
13440291,2025-10-07 00:00:00,,Referral
13213867,2025-07-03 00:00:00,gss,Organic
13468522,2025-10-14 00:00:00,,Paid Ads
13147858,2025-06-10 00:00:00,crypto,Paid Ads
12968927,2025-04-24 00:00:00,,Paid Ads
13215984,2025-07-04 00:00:00,,Paid Ads
13078306,2025-05-23 00:00:00,crypto,Organic
13348446,2025-08-25 00:00:00,crypto,Organic
13228801,2025-07-09 00:00:00,,Organic
13396555,2025-09-22 00:00:00,,Organic
12953407,2025-04-21 00:00:00,,Organic
13467795,2025-10-14 00:00:00,,Paid Ads
13453482,2025-10-11 00:00:00,,Paid Ads
13351809,2025-08-27 00:00:00,,Organic
13206985,2025-06-30 00:00:00,,Organic
13625914,2025-12-11 00:00:00,crypto,Organic
13280894,2025-07-24 00:00:00,gold,Paid Ads
12819811,2025-03-15 00:00:00,,Organic
12650831,2025-01-05 00:00:00,,Paid Ads
12995641,2025-05-01 00:00:00,,Organic
13589343,2025-11-23 00:00:00,,Organic
12791899,2025-03-03 00:00:00,,Organic
13064893,2025-05-19 00:00:00,,Paid Ads
13144367,2025-06-09 00:00:00,crypto,Paid Ads
12776059,2025-02-24 00:00:00,,Organic
13589040,2025-11-23 00:00:00,,Paid Ads
12904587,2025-04-10 00:00:00,crypto,Organic
12962046,2025-04-23 00:00:00,crypto,Organic
12923104,2025-04-15 00:00:00,gss,Paid Ads
13486962,2025-10-18 00:00:00,,Paid Ads
13415716,2025-09-30 00:00:00,,Organic
13387882,2025-09-18 00:00:00,,Organic
13351791,2025-08-27 00:00:00,,Organic
13310288,2025-08-05 00:00:00,,Social Media
13443373,2025-10-08 00:00:00,crypto,Organic
13651741,2025-12-24 00:00:00,,Organic
13350521,2025-08-26 00:00:00,gold,Organic
13641445,2025-12-19 00:00:00,,Organic
13322207,2025-08-11 00:00:00,gss,Organic
13048853,2025-05-14 00:00:00,,Paid Ads
12761035,2025-02-20 00:00:00,,Organic
13424171,2025-10-03 00:00:00,,Paid Ads
12891847,2025-04-08 00:00:00,,Referral
13566796,2025-11-14 00:00:00,crypto,Referral
13339932,2025-08-21 00:00:00,,Organic
13153332,2025-06-11 00:00:00,crypto,Paid Ads
12663121,2025-01-12 00:00:00,gss,Paid Ads
13269602,2025-07-21 00:00:00,,Organic
13130820,2025-06-05 00:00:00,,Paid Ads
13101726,2025-05-29 00:00:00,,Paid Ads
13540992,2025-11-04 00:00:00,crypto,Paid Ads
13262470,2025-07-19 00:00:00,,Organic
12692661,2025-01-26 00:00:00,crypto,Referral
13477075,2025-10-16 00:00:00,,Paid Ads
12697013,2025-01-28 00:00:00,crypto,Paid Ads
12712469,2025-02-02 00:00:00,,Organic
13425278,2025-10-03 00:00:00,crypto,Investment Club
13520351,2025-10-28 00:00:00,,Paid Ads
12994962,2025-05-01 00:00:00,,Direct Content
13601174,2025-11-29 00:00:00,,Paid Ads
13574197,2025-11-17 00:00:00,,Organic
13346434,2025-08-24 00:00:00,,Organic
13523717,2025-10-29 00:00:00,,Organic
13448087,2025-10-09 00:00:00,crypto,Paid Ads
12927727,2025-04-16 00:00:00,,Organic
12841419,2025-03-25 00:00:00,,Organic
13654588,2025-12-25 00:00:00,,Paid Ads
13268694,2025-07-21 00:00:00,,Organic
12842760,2025-03-26 00:00:00,crypto,Paid Ads
13028618,2025-05-10 00:00:00,,Paid Ads
13504477,2025-10-23 00:00:00,,Referral
13269794,2025-07-21 00:00:00,,Organic
13299891,2025-07-31 00:00:00,,Investment Club
13447667,2025-10-09 00:00:00,,Paid Ads
13162820,2025-06-14 00:00:00,,Paid Ads
13423691,2025-10-03 00:00:00,,Paid Ads
12668684,2025-01-15 00:00:00,,Organic
13479416,2025-10-17 00:00:00,,Organic
13555717,2025-11-09 00:00:00,,Referral
13116173,2025-06-01 00:00:00,,Paid Ads
13299940,2025-07-31 00:00:00,,Paid Ads
13142433,2025-06-08 00:00:00,,Paid Ads
13239851,2025-07-13 00:00:00,,Organic
12704223,2025-02-01 00:00:00,gold,Paid Ads
12740835,2025-02-12 00:00:00,,Organic
12766187,2025-02-22 00:00:00,,Organic
13090627,2025-05-26 00:00:00,,Organic
12652373,2025-01-06 00:00:00,,Organic
12755504,2025-02-18 00:00:00,gss,B2B
12834579,2025-03-22 00:00:00,,Organic
13497274,2025-10-21 00:00:00,,Organic
12966813,2025-04-24 00:00:00,,Organic
13132311,2025-06-06 00:00:00,crypto,Referral
13383295,2025-09-15 00:00:00,,Paid Ads
13407264,2025-09-27 00:00:00,,Organic
12729679,2025-02-08 00:00:00,,Organic
13049730,2025-05-15 00:00:00,,Paid Ads
13655238,2025-12-25 00:00:00,,Referral
13529408,2025-10-31 00:00:00,,Paid Ads
13048925,2025-05-14 00:00:00,crypto,Paid Ads
13100648,2025-05-28 00:00:00,crypto,Paid Ads
13174043,2025-06-18 00:00:00,,Referral
12829057,2025-03-19 00:00:00,,Paid Ads
12642742,2025-01-01 00:00:00,,Organic
12949121,2025-04-20 00:00:00,,Paid Ads
12878652,2025-04-05 00:00:00,,Organic
12950670,2025-04-21 00:00:00,,Paid Ads
12780653,2025-02-26 00:00:00,,Paid Ads
12892628,2025-04-08 00:00:00,,Organic
13163918,2025-06-15 00:00:00,,Organic
13016709,2025-05-07 00:00:00,crypto,Paid Ads
13009045,2025-05-05 00:00:00,,Paid Ads
13270775,2025-07-21 00:00:00,crypto,Paid Ads
12858618,2025-04-01 00:00:00,,Organic
12824321,2025-03-17 00:00:00,,Paid Ads
13664667,2025-12-29 00:00:00,,Organic
12912522,2025-04-12 00:00:00,crypto,Paid Ads
12857063,2025-03-31 00:00:00,,Organic
13509907,2025-10-25 00:00:00,,Organic
12931595,2025-04-16 00:00:00,gold,Paid Ads
13197910,2025-06-27 00:00:00,,Organic
12665038,2025-01-13 00:00:00,,Organic
13463296,2025-10-13 00:00:00,,Organic
13196234,2025-06-26 00:00:00,,Paid Ads
13659879,2025-12-27 00:00:00,,Organic
13179171,2025-06-20 00:00:00,,Organic
12760216,2025-02-20 00:00:00,,Organic
13659138,2025-12-27 00:00:00,,Direct Content
13559256,2025-11-11 00:00:00,crypto,Organic
12751982,2025-02-17 00:00:00,crypto,Organic
13466289,2025-10-14 00:00:00,,Organic
12709909,2025-02-02 00:00:00,,Paid Ads
12886574,2025-04-07 00:00:00,crypto,Referral
12813958,2025-03-12 00:00:00,,Paid Ads
13583387,2025-11-21 00:00:00,crypto,Organic
13367935,2025-09-06 00:00:00,,Organic
13599524,2025-11-28 00:00:00,,Paid Ads
13001898,2025-05-03 00:00:00,crypto,Paid Ads
13033352,2025-05-11 00:00:00,crypto,Paid Ads
13161712,2025-06-14 00:00:00,,Paid Ads
13318441,2025-08-09 00:00:00,crypto,Investment Club
13040153,2025-05-13 00:00:00,,Organic
12794339,2025-03-04 00:00:00,,Paid Ads
12800840,2025-03-06 00:00:00,,Paid Ads
12747391,2025-02-15 00:00:00,,Organic
12649381,2025-01-05 00:00:00,,Organic
12766736,2025-02-22 00:00:00,,Organic
12796992,2025-03-05 00:00:00,,Organic
12944642,2025-04-19 00:00:00,crypto,Referral
13414995,2025-09-30 00:00:00,,Organic
12867337,2025-04-03 00:00:00,,Paid Ads
13487279,2025-10-18 00:00:00,,Organic
12673917,2025-01-17 00:00:00,crypto,Organic
12649592,2025-01-05 00:00:00,,Organic
12893219,2025-04-08 00:00:00,,Paid Ads
13177218,2025-06-19 00:00:00,,Organic
13522028,2025-10-29 00:00:00,gold,Referral
12946664,2025-04-20 00:00:00,,Organic
13360981,2025-09-02 00:00:00,,Organic
13347692,2025-08-25 00:00:00,,Organic
12971905,2025-04-25 00:00:00,,Paid Ads
12689792,2025-01-25 00:00:00,,Social Media
12732496,2025-02-09 00:00:00,,Organic
12790704,2025-03-02 00:00:00,,Direct Content
12849604,2025-03-28 00:00:00,,Paid Ads
12952654,2025-04-21 00:00:00,,Organic
12955828,2025-04-22 00:00:00,,Organic
13315638,2025-08-07 00:00:00,crypto,Organic
13519690,2025-10-28 00:00:00,gold,Paid Ads
12642621,2025-01-01 00:00:00,gss,Paid Ads
13352470,2025-08-27 00:00:00,,Paid Ads
12940311,2025-04-18 00:00:00,,Paid Ads
12697088,2025-01-28 00:00:00,,Paid Ads
12719683,2025-02-04 00:00:00,,Organic
13425992,2025-10-03 00:00:00,,Paid Ads
13576984,2025-11-18 00:00:00,,Organic
13254460,2025-07-17 00:00:00,,Organic
13456884,2025-10-11 00:00:00,,Paid Ads
13584742,2025-11-21 00:00:00,,Paid Ads
13232021,2025-07-11 00:00:00,,Paid Ads
12863183,2025-04-02 00:00:00,,Paid Ads
12747685,2025-02-15 00:00:00,,Organic
12899625,2025-04-10 00:00:00,,Organic
13215010,2025-07-03 00:00:00,crypto,Organic
13062936,2025-05-18 00:00:00,,Paid Ads
12761655,2025-02-20 00:00:00,,Paid Ads
13191888,2025-06-25 00:00:00,,Others
13644190,2025-12-20 00:00:00,,Organic
13260991,2025-07-18 00:00:00,,Paid Ads
12929084,2025-04-16 00:00:00,,Organic
13487895,2025-10-19 00:00:00,,Paid Ads
13586848,2025-11-22 00:00:00,,Organic
12666127,2025-01-14 00:00:00,crypto,Organic
13315879,2025-08-07 00:00:00,,Paid Ads
12763030,2025-02-21 00:00:00,crypto,Paid Ads
12868200,2025-04-03 00:00:00,gold,Organic
12870603,2025-04-04 00:00:00,,Organic
13605592,2025-12-01 00:00:00,,Organic
12694389,2025-01-27 00:00:00,,Organic
13178307,2025-06-20 00:00:00,,Organic
13647328,2025-12-22 00:00:00,gss,Organic
13099736,2025-05-28 00:00:00,,Paid Ads
12999779,2025-05-02 00:00:00,crypto,Paid Ads
12879223,2025-04-05 00:00:00,,Organic
12778714,2025-02-25 00:00:00,,Paid Ads
13424581,2025-10-03 00:00:00,,Paid Ads
13391019,2025-09-19 00:00:00,,Organic
13358953,2025-08-31 00:00:00,,Paid Ads
13588768,2025-11-23 00:00:00,,Organic
12905027,2025-04-11 00:00:00,,Referral
13038182,2025-05-12 00:00:00,gss,Organic
12719746,2025-02-04 00:00:00,,Organic
13443535,2025-10-08 00:00:00,,Paid Ads
13339496,2025-08-20 00:00:00,crypto,Paid Ads
13312583,2025-08-06 00:00:00,,Organic
12790308,2025-03-02 00:00:00,,Organic
13337163,2025-08-19 00:00:00,,Organic
12883310,2025-04-06 00:00:00,crypto,Organic
13661464,2025-12-28 00:00:00,,Organic
13367581,2025-09-06 00:00:00,,Organic
12971454,2025-04-25 00:00:00,crypto,Paid Ads
13180456,2025-06-20 00:00:00,,Organic
13044431,2025-05-13 00:00:00,,Organic
12685818,2025-01-23 00:00:00,,Paid Ads
13656746,2025-12-26 00:00:00,,Organic
12860389,2025-04-01 00:00:00,gss,Referral
13042406,2025-05-13 00:00:00,gss,Paid Ads
13362867,2025-09-03 00:00:00,,Organic
12911660,2025-04-12 00:00:00,crypto,Paid Ads
12653153,2025-01-06 00:00:00,,Organic
13059432,2025-05-17 00:00:00,crypto,Paid Ads
12703721,2025-01-31 00:00:00,,Organic
13466975,2025-10-14 00:00:00,,Paid Ads
13210955,2025-07-02 00:00:00,,Paid Ads
13648022,2025-12-22 00:00:00,,Organic
13453904,2025-10-11 00:00:00,gss,Paid Ads
12857421,2025-03-31 00:00:00,,Paid Ads
13116243,2025-06-01 00:00:00,,Paid Ads
13064345,2025-05-19 00:00:00,crypto,Investment Club
13415507,2025-09-30 00:00:00,,Paid Ads
13343401,2025-08-23 00:00:00,,Paid Ads
13501212,2025-10-22 00:00:00,,Organic
13457388,2025-10-12 00:00:00,,Paid Ads
13444473,2025-10-08 00:00:00,,Organic
13599665,2025-11-28 00:00:00,,Organic
13133722,2025-06-06 00:00:00,,Paid Ads
12894276,2025-04-09 00:00:00,gold,Organic
13401954,2025-09-24 00:00:00,,Social Media
12869005,2025-04-03 00:00:00,,Paid Ads
13080953,2025-05-23 00:00:00,,Paid Ads
12715499,2025-02-03 00:00:00,,Organic
13167342,2025-06-16 00:00:00,,Organic
13456410,2025-10-11 00:00:00,,Referral
12907991,2025-04-11 00:00:00,,Paid Ads
13635161,2025-12-16 00:00:00,,Paid Ads
13404596,2025-09-26 00:00:00,,Paid Ads
13627424,2025-12-12 00:00:00,gold,Organic
12821723,2025-03-16 00:00:00,,Organic
12958940,2025-04-23 00:00:00,,Paid Ads
12840627,2025-03-25 00:00:00,,Organic
13051793,2025-05-15 00:00:00,,Referral
13297741,2025-07-30 00:00:00,,Paid Ads
13478670,2025-10-16 00:00:00,,Paid Ads
12866216,2025-04-03 00:00:00,,Paid Ads
13667471,2025-12-30 00:00:00,,Paid Ads
13227553,2025-07-09 00:00:00,,Organic
13305469,2025-08-02 00:00:00,,Organic
13422525,2025-10-02 00:00:00,gold,Organic
13543377,2025-11-05 00:00:00,,Organic
13632881,2025-12-14 00:00:00,gold,Referral
12702773,2025-01-31 00:00:00,,Organic
13458886,2025-10-12 00:00:00,,Organic
13312364,2025-08-05 00:00:00,,Organic
13317755,2025-08-08 00:00:00,,Paid Ads
12845301,2025-03-26 00:00:00,gss,Organic
12941995,2025-04-19 00:00:00,gold,Paid Ads
13376434,2025-09-12 00:00:00,,Paid Ads
12920221,2025-04-14 00:00:00,,Organic
13609654,2025-12-03 00:00:00,,Organic
13423566,2025-10-03 00:00:00,,Paid Ads
12779608,2025-02-26 00:00:00,,Organic
13402573,2025-09-25 00:00:00,,Organic
13574950,2025-11-17 00:00:00,,Organic
12810706,2025-03-11 00:00:00,,Organic
13135591,2025-06-07 00:00:00,,Paid Ads
12997186,2025-05-01 00:00:00,,Organic
12687905,2025-01-24 00:00:00,,Paid Ads
13652623,2025-12-24 00:00:00,,Organic
13154944,2025-06-12 00:00:00,crypto,Organic
12909282,2025-04-11 00:00:00,,Paid Ads
12995360,2025-05-01 00:00:00,,Organic
12692384,2025-01-26 00:00:00,,Organic
13294453,2025-07-29 00:00:00,,Organic
12999491,2025-05-02 00:00:00,,Paid Ads
12935384,2025-04-17 00:00:00,,Organic
12664048,2025-01-12 00:00:00,crypto,Organic
13181347,2025-06-21 00:00:00,crypto,Organic
13672045,2025-12-31 00:00:00,,Organic
13045708,2025-05-14 00:00:00,,Organic
13095125,2025-05-27 00:00:00,,Paid Ads
12968473,2025-04-24 00:00:00,,Organic
12664428,2025-01-13 00:00:00,,Paid Ads
12709099,2025-02-01 00:00:00,crypto,Referral
12942469,2025-04-19 00:00:00,,Organic
13487639,2025-10-19 00:00:00,,Organic
12863575,2025-04-02 00:00:00,,Organic
13615898,2025-12-06 00:00:00,,Organic
13605832,2025-12-01 00:00:00,,Organic
12744560,2025-02-14 00:00:00,,Paid Ads
12750485,2025-02-16 00:00:00,crypto,Paid Ads
12681133,2025-01-21 00:00:00,,Organic
13183759,2025-06-22 00:00:00,,Organic
12819971,2025-03-15 00:00:00,,Referral
12894590,2025-04-09 00:00:00,crypto,Organic
13622942,2025-12-09 00:00:00,,Paid Ads
13143875,2025-06-09 00:00:00,crypto,Organic
13256976,2025-07-17 00:00:00,,Paid Ads
13418452,2025-10-01 00:00:00,gold,Referral
13356534,2025-08-30 00:00:00,,Paid Ads
13030113,2025-05-10 00:00:00,,Organic
13179594,2025-06-20 00:00:00,,Organic
12677913,2025-01-19 00:00:00,,Influencers
13460625,2025-10-12 00:00:00,,Paid Ads
12979118,2025-04-26 00:00:00,crypto,Paid Ads
13495289,2025-10-21 00:00:00,,Organic
13654126,2025-12-25 00:00:00,,Paid Ads
12945865,2025-04-20 00:00:00,,Referral
12880102,2025-04-06 00:00:00,,Paid Ads
12708645,2025-02-01 00:00:00,crypto,Paid Ads
12756438,2025-02-18 00:00:00,crypto,Organic
13345759,2025-08-24 00:00:00,,Paid Ads
12889359,2025-04-08 00:00:00,,Referral
13299076,2025-07-30 00:00:00,,Paid Ads
12724783,2025-02-06 00:00:00,,Organic
12800248,2025-03-06 00:00:00,,Organic
12758860,2025-02-19 00:00:00,,Referral
12842522,2025-03-25 00:00:00,,Organic
13095324,2025-05-27 00:00:00,gold,Organic
13471847,2025-10-15 00:00:00,gss,Social Media
12671576,2025-01-16 00:00:00,,Paid Ads
13386026,2025-09-17 00:00:00,crypto,Organic
13070334,2025-05-21 00:00:00,,Organic
13168246,2025-06-16 00:00:00,,Paid Ads
13580234,2025-11-19 00:00:00,,Organic
13655067,2025-12-25 00:00:00,,Direct Content
13492412,2025-10-20 00:00:00,,Organic
13223113,2025-07-07 00:00:00,,Organic
12848972,2025-03-28 00:00:00,,Paid Ads
12956316,2025-04-22 00:00:00,gold,Paid Ads
12646695,2025-01-03 00:00:00,,Organic
13534476,2025-11-02 00:00:00,,Organic
13350432,2025-08-26 00:00:00,,Organic
13294846,2025-07-29 00:00:00,,Social Media
12724072,2025-02-06 00:00:00,,Organic
13477499,2025-10-16 00:00:00,,Paid Ads
13549063,2025-11-07 00:00:00,,Referral
13550371,2025-11-07 00:00:00,crypto,Paid Ads
13468177,2025-10-14 00:00:00,,Organic
13346930,2025-08-25 00:00:00,,Paid Ads
12744590,2025-02-14 00:00:00,,Paid Ads
13263975,2025-07-19 00:00:00,,Paid Ads
13046362,2025-05-14 00:00:00,,Organic
13011730,2025-05-05 00:00:00,,Paid Ads
12793441,2025-03-03 00:00:00,,Paid Ads
13270036,2025-07-21 00:00:00,,Paid Ads
13341460,2025-08-22 00:00:00,,Paid Ads
13319959,2025-08-10 00:00:00,,Referral
13344120,2025-08-23 00:00:00,,Organic
13295390,2025-07-29 00:00:00,,Organic
12875603,2025-04-05 00:00:00,,Organic
13621305,2025-12-09 00:00:00,,Organic
12935038,2025-04-17 00:00:00,gold,Social Media
13019069,2025-05-07 00:00:00,,Organic
13196862,2025-06-26 00:00:00,,Organic
13290261,2025-07-27 00:00:00,,Paid Ads
12971853,2025-04-25 00:00:00,crypto,Referral
13240316,2025-07-13 00:00:00,,Organic
13380322,2025-09-14 00:00:00,crypto,Organic
13023844,2025-05-09 00:00:00,,Referral
13573804,2025-11-17 00:00:00,,Organic
13560167,2025-11-11 00:00:00,gold,Paid Ads
12893856,2025-04-08 00:00:00,gss,Organic
12812463,2025-03-11 00:00:00,,Paid Ads
12761605,2025-02-20 00:00:00,,Referral
13016976,2025-05-07 00:00:00,,Organic
12757925,2025-02-19 00:00:00,crypto,Paid Ads
13115600,2025-06-01 00:00:00,,Paid Ads
13388844,2025-09-18 00:00:00,,Organic
12779894,2025-02-26 00:00:00,,Organic
13262992,2025-07-19 00:00:00,,Paid Ads
13497631,2025-10-21 00:00:00,,Organic
13296251,2025-07-29 00:00:00,,Organic
12785086,2025-02-28 00:00:00,gold,Referral
12839646,2025-03-24 00:00:00,,Paid Ads
13168810,2025-06-16 00:00:00,,Organic
13377931,2025-09-13 00:00:00,,Organic
12772520,2025-02-23 00:00:00,crypto,Paid Ads
13432947,2025-10-05 00:00:00,,Paid Ads
13208651,2025-07-01 00:00:00,,Paid Ads
13088084,2025-05-25 00:00:00,,Paid Ads
13154430,2025-06-12 00:00:00,,Paid Ads
12957892,2025-04-22 00:00:00,,Paid Ads
13002655,2025-05-03 00:00:00,,Organic
13042576,2025-05-13 00:00:00,,Paid Ads
13226123,2025-07-08 00:00:00,,Paid Ads
13621577,2025-12-09 00:00:00,,Organic
13542725,2025-11-05 00:00:00,,Organic
13295794,2025-07-29 00:00:00,,Organic
13531480,2025-11-01 00:00:00,,Organic
12935548,2025-04-17 00:00:00,,Paid Ads
13477262,2025-10-16 00:00:00,,Organic
13268739,2025-07-21 00:00:00,,Paid Ads
13651019,2025-12-23 00:00:00,,Organic
13565183,2025-11-13 00:00:00,gss,Organic
12942912,2025-04-19 00:00:00,,Paid Ads
13320774,2025-08-10 00:00:00,,Organic
13250078,2025-07-16 00:00:00,,Organic
12751626,2025-02-17 00:00:00,gold,Paid Ads
12670897,2025-01-16 00:00:00,,Paid Ads
13583557,2025-11-21 00:00:00,,Paid Ads
13214718,2025-07-03 00:00:00,,Organic
13049685,2025-05-15 00:00:00,,Paid Ads
12984454,2025-04-28 00:00:00,,Paid Ads
13373265,2025-09-10 00:00:00,,Organic
13454557,2025-10-11 00:00:00,,Organic
12967401,2025-04-24 00:00:00,,Organic
12679273,2025-01-20 00:00:00,crypto,Referral
12922359,2025-04-14 00:00:00,,Paid Ads
12652026,2025-01-06 00:00:00,,Organic
13345787,2025-08-24 00:00:00,,Paid Ads
13534744,2025-11-02 00:00:00,crypto,Paid Ads
12678520,2025-01-19 00:00:00,gold,Organic
12698379,2025-01-29 00:00:00,,Organic
13650418,2025-12-23 00:00:00,gold,Organic
13266885,2025-07-20 00:00:00,crypto,Paid Ads
13403670,2025-09-25 00:00:00,,Organic
12946464,2025-04-20 00:00:00,,Paid Ads
12835269,2025-03-22 00:00:00,crypto,Referral
13667543,2025-12-30 00:00:00,crypto,Organic
13090508,2025-05-26 00:00:00,crypto,Paid Ads
13281140,2025-07-24 00:00:00,crypto,Paid Ads
13583972,2025-11-21 00:00:00,,Organic
13665676,2025-12-29 00:00:00,,Organic
12940890,2025-04-18 00:00:00,crypto,Paid Ads
13617103,2025-12-06 00:00:00,,Organic
12769157,2025-02-22 00:00:00,,Organic
13001238,2025-05-02 00:00:00,,Paid Ads
13005901,2025-05-04 00:00:00,,Paid Ads
12793299,2025-03-03 00:00:00,crypto,Paid Ads
13515646,2025-10-27 00:00:00,,Organic
13370609,2025-09-08 00:00:00,,Organic
12779090,2025-02-25 00:00:00,crypto,Paid Ads
13407006,2025-09-27 00:00:00,gss,Referral
12997438,2025-05-01 00:00:00,,Organic
12742369,2025-02-13 00:00:00,,Organic
13572249,2025-11-16 00:00:00,gold,Social Media
12882854,2025-04-06 00:00:00,,Organic
12755914,2025-02-18 00:00:00,,Organic
12831746,2025-03-20 00:00:00,crypto,Organic
12875158,2025-04-05 00:00:00,crypto,Paid Ads
13278154,2025-07-23 00:00:00,crypto,Organic
13153324,2025-06-11 00:00:00,,Organic
13004877,2025-05-03 00:00:00,,Paid Ads
13071305,2025-05-21 00:00:00,,Others
12684342,2025-01-22 00:00:00,,Paid Ads
13167841,2025-06-16 00:00:00,,Paid Ads
12723803,2025-02-06 00:00:00,crypto,Organic
13012334,2025-05-06 00:00:00,,Paid Ads
13349199,2025-08-26 00:00:00,,Paid Ads
12800479,2025-03-06 00:00:00,,Paid Ads
13328635,2025-08-14 00:00:00,gss,Organic
13029878,2025-05-10 00:00:00,,Paid Ads
13645052,2025-12-21 00:00:00,,Organic
12705441,2025-02-01 00:00:00,crypto,Organic
13231715,2025-07-11 00:00:00,,Paid Ads
13346878,2025-08-24 00:00:00,,Paid Ads
13529921,2025-10-31 00:00:00,crypto,Paid Ads
12911848,2025-04-12 00:00:00,,Paid Ads
13400300,2025-09-24 00:00:00,gold,Referral
13275747,2025-07-23 00:00:00,,Organic
12878666,2025-04-05 00:00:00,crypto,Organic
13272182,2025-07-22 00:00:00,,Organic
13306400,2025-08-03 00:00:00,,Organic
12690252,2025-01-25 00:00:00,,Paid Ads
13269864,2025-07-21 00:00:00,,Paid Ads
13344463,2025-08-23 00:00:00,,Referral
13022034,2025-05-08 00:00:00,,Organic
12818218,2025-03-14 00:00:00,,Paid Ads
13662216,2025-12-28 00:00:00,,Paid Ads
13257453,2025-07-17 00:00:00,crypto,Organic
13130291,2025-06-05 00:00:00,,Paid Ads
12875506,2025-04-05 00:00:00,,Paid Ads
13259710,2025-07-18 00:00:00,,Paid Ads
13218445,2025-07-05 00:00:00,,Referral
13274268,2025-07-22 00:00:00,,Referral
12877853,2025-04-05 00:00:00,,Paid Ads
13666552,2025-12-29 00:00:00,,Paid Ads
13565364,2025-11-13 00:00:00,,Paid Ads
12658858,2025-01-09 00:00:00,,Paid Ads
13589868,2025-11-23 00:00:00,gss,Organic
12972049,2025-04-25 00:00:00,,Organic
13337909,2025-08-19 00:00:00,,Paid Ads
12718250,2025-02-04 00:00:00,crypto,Organic
12759736,2025-02-20 00:00:00,,Organic
13405976,2025-09-26 00:00:00,,Organic
12828463,2025-03-19 00:00:00,gss,Organic
13111041,2025-05-31 00:00:00,,Organic
12860799,2025-04-01 00:00:00,,Organic
13580250,2025-11-19 00:00:00,crypto,Organic
13174724,2025-06-18 00:00:00,,Organic
13653811,2025-12-25 00:00:00,,Organic
12674944,2025-01-18 00:00:00,,Organic
13487974,2025-10-19 00:00:00,,Paid Ads
13474252,2025-10-15 00:00:00,,Organic
13634279,2025-12-15 00:00:00,,Organic
13039169,2025-05-12 00:00:00,,Paid Ads
13331692,2025-08-15 00:00:00,,Paid Ads
13336182,2025-08-18 00:00:00,,Paid Ads
12994796,2025-05-01 00:00:00,crypto,Paid Ads
12998051,2025-05-02 00:00:00,,Organic
13470905,2025-10-15 00:00:00,,Paid Ads
12934399,2025-04-17 00:00:00,gold,Referral
12935107,2025-04-17 00:00:00,,Organic
13367442,2025-09-06 00:00:00,,Organic
13012629,2025-05-06 00:00:00,,Organic
13345711,2025-08-24 00:00:00,,Organic
13501763,2025-10-22 00:00:00,,Direct Content
12846406,2025-03-27 00:00:00,gold,Organic
13397110,2025-09-23 00:00:00,,Organic
13088322,2025-05-25 00:00:00,crypto,Organic
12839577,2025-03-24 00:00:00,crypto,Organic
13103626,2025-05-29 00:00:00,,Paid Ads
13017108,2025-05-07 00:00:00,,Paid Ads
13076702,2025-05-22 00:00:00,crypto,Organic
12709932,2025-02-02 00:00:00,,Paid Ads
13538643,2025-11-03 00:00:00,,Organic
13614815,2025-12-05 00:00:00,,Organic
12732176,2025-02-09 00:00:00,,Paid Ads
13426230,2025-10-04 00:00:00,,Organic
12892946,2025-04-08 00:00:00,crypto,Paid Ads
13470251,2025-10-14 00:00:00,,Paid Ads
13653879,2025-12-25 00:00:00,,Organic
13153445,2025-06-11 00:00:00,,Paid Ads
13110837,2025-05-31 00:00:00,crypto,Organic
13667007,2025-12-29 00:00:00,,Organic
